stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
N08S,,"Kings Hwy",,40.603923,-73.980353,,,0,N08,40.60398,-73.980075,1,rooftop,1778,"W 7th St",Brooklyn,NY,"Kings County",11223,US,"City of New York"
N09,,"Avenue U",,40.597473,-73.979137,,,1,,40.597494,-73.978861,1,rooftop,2044,"W 7th St",Brooklyn,NY,"Kings County",11223,US,"City of New York"
N09N,,"Avenue U",,40.597473,-73.979137,,,0,N09,40.597494,-73.978861,1,rooftop,2044,"W 7th St",Brooklyn,NY,"Kings County",11223,US,"City of New York"
N09S,,"Avenue U",,40.597473,-73.979137,,,0,N09,40.597494,-73.978861,1,rooftop,2044,"W 7th St",Brooklyn,NY,"Kings County",11223,US,"City of New York"
N10,,"86 St",,40.592721,-73.97823,,,1,,40.592578,-73.978035,1,rooftop,2835,"86th St",Brooklyn,NY,"Kings County",11223,US,"City of New York"
N10N,,"86 St",,40.592721,-73.97823,,,0,N10,40.592578,-73.978035,1,rooftop,2835,"86th St",Brooklyn,NY,"Kings County",11223,US,"City of New York"
N10S,,"86 St",,40.592721,-73.97823,,,0,N10,40.592578,-73.978035,1,rooftop,2835,"86th St",Brooklyn,NY,"Kings County",11223,US,"City of New York"
N12,,"S.B. Coney Island",,40.577422,-73.981233,,,1,,40.577523,-73.981522,1,rooftop,2859,"Stillwell Ave",Brooklyn,NY,"Kings County",11224,US,"City of New York"
N12N,,"S.B. Coney Island",,40.577422,-73.981233,,,0,N12,40.577523,-73.981522,1,rooftop,2859,"Stillwell Ave",Brooklyn,NY,"Kings County",11224,US,"City of New York"
N12S,,"S.B. Coney Island",,40.577422,-73.981233,,,0,N12,40.577523,-73.981522,1,rooftop,2859,"Stillwell Ave",Brooklyn,NY,"Kings County",11224,US,"City of New York"
Q01,,"Canal St",,40.718383,-74.00046,,,1,,40.718456,-74.000292,1,rooftop,247,"Canal St","New York",NY,"New York County",10013,US,"City of New York"
Q01N,,"Canal St",,40.718383,-74.00046,,,0,Q01,40.718456,-74.000292,1,rooftop,247,"Canal St","New York",NY,"New York County",10013,US,"City of New York"
Q01S,,"Canal St",,40.718383,-74.00046,,,0,Q01,40.718456,-74.000292,1,rooftop,247,"Canal St","New York",NY,"New York County",10013,US,"City of New York"
Q03,,"72 St",,40.768799,-73.958424,,,1,,40.768763,-73.958704,1,rooftop,260,"E 72nd St","New York",NY,"New York County",10021,US,"City of New York"
Q03N,,"72 St",,40.768799,-73.958424,,,0,Q03,40.768763,-73.958704,1,rooftop,260,"E 72nd St","New York",NY,"New York County",10021,US,"City of New York"
Q03S,,"72 St",,40.768799,-73.958424,,,0,Q03,40.768763,-73.958704,1,rooftop,260,"E 72nd St","New York",NY,"New York County",10021,US,"City of New York"
Q04,,"86 St",,40.777891,-73.951787,,,1,,40.777851,-73.95208,1,rooftop,244,"E 86th St","New York",NY,"New York County",10028,US,"City of New York"
Q04N,,"86 St",,40.777891,-73.951787,,,0,Q04,40.777851,-73.95208,1,rooftop,244,"E 86th St","New York",NY,"New York County",10028,US,"City of New York"
Q04S,,"86 St",,40.777891,-73.951787,,,0,Q04,40.777851,-73.95208,1,rooftop,244,"E 86th St","New York",NY,"New York County",10028,US,"City of New York"
Q05,,"96 St",,40.784318,-73.947152,,,1,,40.784472,-73.947151,1,rooftop,1865,"2nd Ave","New York",NY,"New York County",10029,US,"City of New York"
Q05N,,"96 St",,40.784318,-73.947152,,,0,Q05,40.784472,-73.947151,1,rooftop,1865,"2nd Ave","New York",NY,"New York County",10029,US,"City of New York"
Q05S,,"96 St",,40.784318,-73.947152,,,0,Q05,40.784472,-73.947151,1,rooftop,1865,"2nd Ave","New York",NY,"New York County",10029,US,"City of New York"
R01,,"Astoria - Ditmars Blvd",,40.775036,-73.912034,,,1,,40.774953,-73.91187,1,rooftop,22-47,"31st St",Astoria,NY,"Queens County",11105,US,"City of New York"
R01N,,"Astoria - Ditmars Blvd",,40.775036,-73.912034,,,0,R01,40.774953,-73.91187,1,rooftop,22-47,"31st St",Astoria,NY,"Queens County",11105,US,"City of New York"
R01S,,"Astoria - Ditmars Blvd",,40.775036,-73.912034,,,0,R01,40.774953,-73.91187,1,rooftop,22-47,"31st St",Astoria,NY,"Queens County",11105,US,"City of New York"
R03,,"Astoria Blvd",,40.770258,-73.917843,,,1,,40.770357,-73.918028,1,rooftop,25-4,"31st St",Astoria,NY,"Queens County",11102,US,"City of New York"
R03N,,"Astoria Blvd",,40.770258,-73.917843,,,0,R03,40.770357,-73.918028,1,rooftop,25-4,"31st St",Astoria,NY,"Queens County",11102,US,"City of New York"
R03S,,"Astoria Blvd",,40.770258,-73.917843,,,0,R03,40.770357,-73.918028,1,rooftop,25-4,"31st St",Astoria,NY,"Queens County",11102,US,"City of New York"
R04,,"30 Av",,40.766779,-73.921479,,,1,,40.76671,-73.921309,1,rooftop,31-2,"30th Ave",Astoria,NY,"Queens County",11102,US,"City of New York"
R04N,,"30 Av",,40.766779,-73.921479,,,0,R04,40.76671,-73.921309,1,rooftop,31-2,"30th Ave",Astoria,NY,"Queens County",11102,US,"City of New York"
R04S,,"30 Av",,40.766779,-73.921479,,,0,R04,40.76671,-73.921309,1,rooftop,31-2,"30th Ave",Astoria,NY,"Queens County",11102,US,"City of New York"
R05,,Broadway,,40.76182,-73.925508,,,1,,40.761902,-73.925675,1,rooftop,32-4,"31st St",Astoria,NY,"Queens County",11106,US,"City of New York"
R05N,,Broadway,,40.76182,-73.925508,,,0,R05,40.761902,-73.925675,1,rooftop,32-4,"31st St",Astoria,NY,"Queens County",11106,US,"City of New York"
R05S,,Broadway,,40.76182,-73.925508,,,0,R05,40.761902,-73.925675,1,rooftop,32-4,"31st St",Astoria,NY,"Queens County",11106,US,"City of New York"
R06,,"36 Av",,40.756804,-73.929575,,,1,,40.756726,-73.929414,1,rooftop,35-53,"31st St",Astoria,NY,"Queens County",11106,US,"City of New York"
R06N,,"36 Av",,40.756804,-73.929575,,,0,R06,40.756726,-73.929414,1,rooftop,35-53,"31st St",Astoria,NY,"Queens County",11106,US,"City of New York"
R06S,,"36 Av",,40.756804,-73.929575,,,0,R06,40.756726,-73.929414,1,rooftop,35-53,"31st St",Astoria,NY,"Queens County",11106,US,"City of New York"
R08,,"39 Av",,40.752882,-73.932755,,,1,,40.753001,-73.932892,1,rooftop,38-34,"31st St","Long Island City",NY,"Queens County",11101,US,"City of New York"
R08N,,"39 Av",,40.752882,-73.932755,,,0,R08,40.753001,-73.932892,1,rooftop,38-34,"31st St","Long Island City",NY,"Queens County",11101,US,"City of New York"
R08S,,"39 Av",,40.752882,-73.932755,,,0,R08,40.753001,-73.932892,1,rooftop,38-34,"31st St","Long Island City",NY,"Queens County",11101,US,"City of New York"
R09,,"Queensboro Plaza",,40.750582,-73.940202,,,1,,40.75033,-73.940418,1,rooftop,25-6,"Queens Plz S","Long Island City",NY,"Queens County",11101,US,"City of New York"
R09N,,"Queensboro Plaza",,40.750582,-73.940202,,,0,R09,40.75033,-73.940418,1,rooftop,25-6,"Queens Plz S","Long Island City",NY,"Queens County",11101,US,"City of New York"
R09S,,"Queensboro Plaza",,40.750582,-73.940202,,,0,R09,40.75033,-73.940418,1,rooftop,25-6,"Queens Plz S","Long Island City",NY,"Queens County",11101,US,"City of New York"
R11,,"Lexington Av/59 St",,40.76266,-73.967258,,,1,,40.7628,-73.967302,1,rooftop,147,"E 60th St","New York",NY,"New York County",10065,US,"City of New York"
R11N,,"Lexington Av/59 St",,40.76266,-73.967258,,,0,R11,40.7628,-73.967302,1,rooftop,147,"E 60th St","New York",NY,"New York County",10065,US,"City of New York"
R11S,,"Lexington Av/59 St",,40.76266,-73.967258,,,0,R11,40.7628,-73.967302,1,rooftop,147,"E 60th St","New York",NY,"New York County",10065,US,"City of New York"
R13,,"5 Av/59 St",,40.764811,-73.973347,,,1,,40.764534,-73.973893,1,rooftop,1,"Central Park S","New York",NY,"New York County",10019,US,"City of New York"
R13N,,"5 Av/59 St",,40.764811,-73.973347,,,0,R13,40.764534,-73.973893,1,rooftop,1,"Central Park S","New York",NY,"New York County",10019,US,"City of New York"
R13S,,"5 Av/59 St",,40.764811,-73.973347,,,0,R13,40.764534,-73.973893,1,rooftop,1,"Central Park S","New York",NY,"New York County",10019,US,"City of New York"
R14,,"57 St - 7 Av",,40.764664,-73.980658,,,1,,40.764614,-73.980472,1,rooftop,873,"7th Ave","New York",NY,"New York County",10019,US,"City of New York"
R14N,,"57 St - 7 Av",,40.764664,-73.980658,,,0,R14,40.764614,-73.980472,1,rooftop,873,"7th Ave","New York",NY,"New York County",10019,US,"City of New York"
R14S,,"57 St - 7 Av",,40.764664,-73.980658,,,0,R14,40.764614,-73.980472,1,rooftop,873,"7th Ave","New York",NY,"New York County",10019,US,"City of New York"
R15,,"49 St",,40.759901,-73.984139,,,1,,40.759902,-73.983912,1,rooftop,721,"7th Ave","New York",NY,"New York County",10019,US,"City of New York"
R15N,,"49 St",,40.759901,-73.984139,,,0,R15,40.759902,-73.983912,1,rooftop,721,"7th Ave","New York",NY,"New York County",10019,US,"City of New York"
R15S,,"49 St",,40.759901,-73.984139,,,0,R15,40.759902,-73.983912,1,rooftop,721,"7th Ave","New York",NY,"New York County",10019,US,"City of New York"
R16,,"Times Sq - 42 St",,40.754672,-73.986754,,,1,,40.754692,-73.986957,1,rooftop,1435,Broadway,"New York",NY,"New York County",10018,US,"City of New York"
R16N,,"Times Sq - 42 St",,40.754672,-73.986754,,,0,R16,40.754692,-73.986957,1,rooftop,1435,Broadway,"New York",NY,"New York County",10018,US,"City of New York"
R16S,,"Times Sq - 42 St",,40.754672,-73.986754,,,0,R16,40.754692,-73.986957,1,rooftop,1435,Broadway,"New York",NY,"New York County",10018,US,"City of New York"
R17,,"34 St - Herald Sq",,40.749567,-73.98795,,,1,,40.749664,-73.988164,1,rooftop,1293,Broadway,"New York",NY,"New York County",10001,US,"City of New York"
R17N,,"34 St - Herald Sq",,40.749567,-73.98795,,,0,R17,40.749664,-73.988164,1,rooftop,1293,Broadway,"New York",NY,"New York County",10001,US,"City of New York"
R17S,,"34 St - Herald Sq",,40.749567,-73.98795,,,0,R17,40.749664,-73.988164,1,rooftop,1293,Broadway,"New York",NY,"New York County",10001,US,"City of New York"
R18,,"28 St",,40.745494,-73.988691,,,1,,40.745429,-73.988554,1,rooftop,1180,Broadway,"New York",NY,"New York County",10001,US,"City of New York"
R18N,,"28 St",,40.745494,-73.988691,,,0,R18,40.745429,-73.988554,1,rooftop,1180,Broadway,"New York",NY,"New York County",10001,US,"City of New York"
R18S,,"28 St",,40.745494,-73.988691,,,0,R18,40.745429,-73.988554,1,rooftop,1180,Broadway,"New York",NY,"New York County",10001,US,"City of New York"
R19,,"23 St",,40.741303,-73.989344,,,1,,40.741108,-73.989542,1,rooftop,949,Broadway,"New York",NY,"New York County",10010,US,"City of New York"
R19N,,"23 St",,40.741303,-73.989344,,,0,R19,40.741108,-73.989542,1,rooftop,949,Broadway,"New York",NY,"New York County",10010,US,"City of New York"
R19S,,"23 St",,40.741303,-73.989344,,,0,R19,40.741108,-73.989542,1,rooftop,949,Broadway,"New York",NY,"New York County",10010,US,"City of New York"
R20,,"14 St - Union Sq",,40.735736,-73.990568,,,1,,40.73607,-73.99124,1,rooftop,17,"Union Sq","New York",NY,"New York County",10003,US,"City of New York"
R20N,,"14 St - Union Sq",,40.735736,-73.990568,,,0,R20,40.73607,-73.99124,1,rooftop,17,"Union Sq","New York",NY,"New York County",10003,US,"City of New York"
R20S,,"14 St - Union Sq",,40.735736,-73.990568,,,0,R20,40.73607,-73.99124,1,rooftop,17,"Union Sq","New York",NY,"New York County",10003,US,"City of New York"
R21,,"8 St - NYU",,40.730328,-73.992629,,,1,,40.730367,-73.992788,1,rooftop,749,Broadway,"New York",NY,"New York County",10003,US,"City of New York"
R21N,,"8 St - NYU",,40.730328,-73.992629,,,0,R21,40.730367,-73.992788,1,rooftop,749,Broadway,"New York",NY,"New York County",10003,US,"City of New York"
R21S,,"8 St - NYU",,40.730328,-73.992629,,,0,R21,40.730367,-73.992788,1,rooftop,749,Broadway,"New York",NY,"New York County",10003,US,"City of New York"
R22,,"Prince St",,40.724329,-73.997702,,,1,,40.724372,-73.997499,1,rooftop,568,Broadway,"New York",NY,"New York County",10012,US,"City of New York"
R22N,,"Prince St",,40.724329,-73.997702,,,0,R22,40.724372,-73.997499,1,rooftop,568,Broadway,"New York",NY,"New York County",10012,US,"City of New York"
R22S,,"Prince St",,40.724329,-73.997702,,,0,R22,40.724372,-73.997499,1,rooftop,568,Broadway,"New York",NY,"New York County",10012,US,"City of New York"
R23,,"Canal St",,40.719527,-74.001775,,,1,,40.719628,-74.001885,1,rooftop,419,Broadway,"New York",NY,"New York County",10013,US,"City of New York"
R23N,,"Canal St",,40.719527,-74.001775,,,0,R23,40.719628,-74.001885,1,rooftop,419,Broadway,"New York",NY,"New York County",10013,US,"City of New York"
R23S,,"Canal St",,40.719527,-74.001775,,,0,R23,40.719628,-74.001885,1,rooftop,419,Broadway,"New York",NY,"New York County",10013,US,"City of New York"
R24,,"City Hall",,40.713282,-74.006978,,,1,,40.713431,-74.007143,1,rooftop,256,Broadway,"New York",NY,"New York County",10007,US,"City of New York"
R24N,,"City Hall",,40.713282,-74.006978,,,0,R24,40.713431,-74.007143,1,rooftop,256,Broadway,"New York",NY,"New York County",10007,US,"City of New York"
R24S,,"City Hall",,40.713282,-74.006978,,,0,R24,40.713431,-74.007143,1,rooftop,256,Broadway,"New York",NY,"New York County",10007,US,"City of New York"
R25,,"Cortlandt St",,40.710668,-74.011029,,,1,,40.710623,-74.010855,1,rooftop,19,"Church St","New York",NY,"New York County",10007,US,"City of New York"
R25N,,"Cortlandt St",,40.710668,-74.011029,,,0,R25,40.710623,-74.010855,1,rooftop,19,"Church St","New York",NY,"New York County",10007,US,"City of New York"
R25S,,"Cortlandt St",,40.710668,-74.011029,,,0,R25,40.710623,-74.010855,1,rooftop,19,"Church St","New York",NY,"New York County",10007,US,"City of New York"
R26,,"Rector St",,40.70722,-74.013342,,,1,,40.707129,-74.013581,1,rooftop,28,"Trinity Pl","New York",NY,"New York County",10006,US,"City of New York"
R26N,,"Rector St",,40.70722,-74.013342,,,0,R26,40.707129,-74.013581,1,rooftop,28,"Trinity Pl","New York",NY,"New York County",10006,US,"City of New York"
R26S,,"Rector St",,40.70722,-74.013342,,,0,R26,40.707129,-74.013581,1,rooftop,28,"Trinity Pl","New York",NY,"New York County",10006,US,"City of New York"
R27,,"Whitehall St",,40.703087,-74.012994,,,1,,40.70291,-74.012809,1,rooftop,39,"Whitehall St","New York",NY,"New York County",10004,US,"City of New York"
R27N,,"Whitehall St",,40.703087,-74.012994,,,0,R27,40.70291,-74.012809,1,rooftop,39,"Whitehall St","New York",NY,"New York County",10004,US,"City of New York"
R27S,,"Whitehall St",,40.703087,-74.012994,,,0,R27,40.70291,-74.012809,1,rooftop,39,"Whitehall St","New York",NY,"New York County",10004,US,"City of New York"
R28,,"Court St",,40.6941,-73.991777,,,1,,40.693984,-73.99189,1,rooftop,180,"Montague St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
R28N,,"Court St",,40.6941,-73.991777,,,0,R28,40.693984,-73.99189,1,rooftop,180,"Montague St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
R28S,,"Court St",,40.6941,-73.991777,,,0,R28,40.693984,-73.99189,1,rooftop,180,"Montague St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
R29,,"Jay St - MetroTech",,40.69218,-73.985942,,,1,,40.692086,-73.985931,1,rooftop,70,"Willoughby St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
R29N,,"Jay St - MetroTech",,40.69218,-73.985942,,,0,R29,40.692086,-73.985931,1,rooftop,70,"Willoughby St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
R29S,,"Jay St - MetroTech",,40.69218,-73.985942,,,0,R29,40.692086,-73.985931,1,rooftop,70,"Willoughby St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
R30,,"DeKalb Av",,40.690635,-73.981824,,,1,,40.690511,-73.98202,1,rooftop,340,"Flatbush Ave Ext",Brooklyn,NY,"Kings County",11201,US,"City of New York"
R30N,,"DeKalb Av",,40.690635,-73.981824,,,0,R30,40.690511,-73.98202,1,rooftop,340,"Flatbush Ave Ext",Brooklyn,NY,"Kings County",11201,US,"City of New York"
R30S,,"DeKalb Av",,40.690635,-73.981824,,,0,R30,40.690511,-73.98202,1,rooftop,340,"Flatbush Ave Ext",Brooklyn,NY,"Kings County",11201,US,"City of New York"
R31,,"Atlantic Av - Barclays Ctr",,40.683666,-73.97881,,,1,,40.683751,-73.979021,1,rooftop,32,"4th Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
R31N,,"Atlantic Av - Barclays Ctr",,40.683666,-73.97881,,,0,R31,40.683751,-73.979021,1,rooftop,32,"4th Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
R31S,,"Atlantic Av - Barclays Ctr",,40.683666,-73.97881,,,0,R31,40.683751,-73.979021,1,rooftop,32,"4th Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
R32,,"Union St",,40.677316,-73.98311,,,1,,40.677369,-73.983331,1,rooftop,224,"4th Ave",Brooklyn,NY,"Kings County",11215,US,"City of New York"
R32N,,"Union St",,40.677316,-73.98311,,,0,R32,40.677369,-73.983331,1,rooftop,224,"4th Ave",Brooklyn,NY,"Kings County",11215,US,"City of New York"
R32S,,"Union St",,40.677316,-73.98311,,,0,R32,40.677369,-73.983331,1,rooftop,224,"4th Ave",Brooklyn,NY,"Kings County",11215,US,"City of New York"
R33,,"9 St",,40.670847,-73.988302,,,1,,40.670959,-73.988483,1,rooftop,432,"4th Ave",Brooklyn,NY,"Kings County",11215,US,"City of New York"
R33N,,"9 St",,40.670847,-73.988302,,,0,R33,40.670959,-73.988483,1,rooftop,432,"4th Ave",Brooklyn,NY,"Kings County",11215,US,"City of New York"
R33S,,"9 St",,40.670847,-73.988302,,,0,R33,40.670959,-73.988483,1,rooftop,432,"4th Ave",Brooklyn,NY,"Kings County",11215,US,"City of New York"
R34,,"Prospect Av",,40.665414,-73.992872,,,1,,40.665494,-73.992494,1,rooftop,581,"4th Ave",Brooklyn,NY,"Kings County",11215,US,"City of New York"
R34N,,"Prospect Av",,40.665414,-73.992872,,,0,R34,40.665494,-73.992494,1,rooftop,581,"4th Ave",Brooklyn,NY,"Kings County",11215,US,"City of New York"
R34S,,"Prospect Av",,40.665414,-73.992872,,,0,R34,40.665494,-73.992494,1,rooftop,581,"4th Ave",Brooklyn,NY,"Kings County",11215,US,"City of New York"
R35,,"25 St",,40.660397,-73.998091,,,1,,40.660255,-73.997935,1,rooftop,751,"4th Ave",Brooklyn,NY,"Kings County",11232,US,"City of New York"
R35N,,"25 St",,40.660397,-73.998091,,,0,R35,40.660255,-73.997935,1,rooftop,751,"4th Ave",Brooklyn,NY,"Kings County",11232,US,"City of New York"
R35S,,"25 St",,40.660397,-73.998091,,,0,R35,40.660255,-73.997935,1,rooftop,751,"4th Ave",Brooklyn,NY,"Kings County",11232,US,"City of New York"
R36,,"36 St",,40.655144,-74.003549,,,1,,40.655246,-74.003751,1,rooftop,928,"4th Ave",Brooklyn,NY,"Kings County",11232,US,"City of New York"
R36N,,"36 St",,40.655144,-74.003549,,,0,R36,40.655246,-74.003751,1,rooftop,928,"4th Ave",Brooklyn,NY,"Kings County",11232,US,"City of New York"
R36S,,"36 St",,40.655144,-74.003549,,,0,R36,40.655246,-74.003751,1,rooftop,928,"4th Ave",Brooklyn,NY,"Kings County",11232,US,"City of New York"
R39,,"45 St",,40.648939,-74.010006,,,1,,40.649065,-74.009575,1,rooftop,4501,"4th Ave",Brooklyn,NY,"Kings County",11220,US,"City of New York"
R39N,,"45 St",,40.648939,-74.010006,,,0,R39,40.649065,-74.009575,1,rooftop,4501,"4th Ave",Brooklyn,NY,"Kings County",11220,US,"City of New York"
R39S,,"45 St",,40.648939,-74.010006,,,0,R39,40.649065,-74.009575,1,rooftop,4501,"4th Ave",Brooklyn,NY,"Kings County",11220,US,"City of New York"
R40,,"53 St",,40.645069,-74.014034,,,1,,40.645173,-74.014221,1,rooftop,5214,"4th Ave",Brooklyn,NY,"Kings County",11220,US,"City of New York"
R40N,,"53 St",,40.645069,-74.014034,,,0,R40,40.645173,-74.014221,1,rooftop,5214,"4th Ave",Brooklyn,NY,"Kings County",11220,US,"City of New York"
R40S,,"53 St",,40.645069,-74.014034,,,0,R40,40.645173,-74.014221,1,rooftop,5214,"4th Ave",Brooklyn,NY,"Kings County",11220,US,"City of New York"
R41,,"59 St",,40.641362,-74.017881,,,1,,40.641236,-74.017729,1,rooftop,5901,"4th Ave",Brooklyn,NY,"Kings County",11220,US,"City of New York"
R41N,,"59 St",,40.641362,-74.017881,,,0,R41,40.641236,-74.017729,1,rooftop,5901,"4th Ave",Brooklyn,NY,"Kings County",11220,US,"City of New York"
R41S,,"59 St",,40.641362,-74.017881,,,0,R41,40.641236,-74.017729,1,rooftop,5901,"4th Ave",Brooklyn,NY,"Kings County",11220,US,"City of New York"
R42,,"Bay Ridge Av",,40.634967,-74.023377,,,1,,40.634918,-74.023191,1,rooftop,6811,"4th Ave",Brooklyn,NY,"Kings County",11220,US,"City of New York"
R42N,,"Bay Ridge Av",,40.634967,-74.023377,,,0,R42,40.634918,-74.023191,1,rooftop,6811,"4th Ave",Brooklyn,NY,"Kings County",11220,US,"City of New York"
R42S,,"Bay Ridge Av",,40.634967,-74.023377,,,0,R42,40.634918,-74.023191,1,rooftop,6811,"4th Ave",Brooklyn,NY,"Kings County",11220,US,"City of New York"
R43,,"77 St",,40.629742,-74.02551,,,1,,40.629812,-74.025734,1,rooftop,7614,"4th Ave",Brooklyn,NY,"Kings County",11209,US,"City of New York"
R43N,,"77 St",,40.629742,-74.02551,,,0,R43,40.629812,-74.025734,1,rooftop,7614,"4th Ave",Brooklyn,NY,"Kings County",11209,US,"City of New York"
R43S,,"77 St",,40.629742,-74.02551,,,0,R43,40.629812,-74.025734,1,rooftop,7614,"4th Ave",Brooklyn,NY,"Kings County",11209,US,"City of New York"
R44,,"86 St",,40.622687,-74.028398,,,1,,40.622709,-74.0286,1,rooftop,8602,"4th Ave",Brooklyn,NY,"Kings County",11209,US,"City of New York"
R44N,,"86 St",,40.622687,-74.028398,,,0,R44,40.622709,-74.0286,1,rooftop,8602,"4th Ave",Brooklyn,NY,"Kings County",11209,US,"City of New York"
R44S,,"86 St",,40.622687,-74.028398,,,0,R44,40.622709,-74.0286,1,rooftop,8602,"4th Ave",Brooklyn,NY,"Kings County",11209,US,"City of New York"
R45,,"Bay Ridge - 95 St",,40.616622,-74.030876,,,1,,40.616671,-74.031066,1,rooftop,9402,"4th Ave",Brooklyn,NY,"Kings County",11209,US,"City of New York"
R45N,,"Bay Ridge - 95 St",,40.616622,-74.030876,,,0,R45,40.616671,-74.031066,1,rooftop,9402,"4th Ave",Brooklyn,NY,"Kings County",11209,US,"City of New York"
R45S,,"Bay Ridge - 95 St",,40.616622,-74.030876,,,0,R45,40.616671,-74.031066,1,rooftop,9402,"4th Ave",Brooklyn,NY,"Kings County",11209,US,"City of New York"
